0.20935762962762156,0.8272349237591191,1
0.9547592503739332,0.7834037844014372,1
0.03046950466487068,0.8608015169672675,0
0.5242498575357021,0.9201467479207305,1
0.1276544696314514,0.29679974880851795,1
0.3767437158975488,0.25422323041326517,1
0.5800046583544485,0.9334381962816409,0
0.8597306091616539,0.9154735426024876,0
0.0979506476307058,0.6727497585456584,0
0.07158899217452341,0.6904861408707156,1
0.17829952723267467,0.8200571722444413,1
0.43916303638329873,0.16276983924339053,1
0.20165945831763532,0.602642824222633,1
0.39560159267652856,0.3904049854680919,1
0.9843633789496326,0.884173251168883,0
0.4131413159953157,0.754321330578216,1
0.6142232053048086,0.966070795881595,1
0.6207270615830678,0.4450185366184537,1
0.6267195579720286,0.3496270204659677,0
0.08630936317439628,0.8568086027432273,0
0.06361794148740263,0.9588805124903472,0
0.24481036013216262,0.34595033030302746,1
0.48315179649887224,0.6884914332481527,1
0.47251007634797604,0.17508425757991347,1
0.366281463935171,0.18440306567791992,1
0.43278584370053647,0.8753672302120212,1
0.7579105891091332,0.6848093316353902,0
0.30996393985578974,0.45736578686971485,1
0.4195486849264934,0.5575724656496068,1
0.04749622989794995,0.8124434784112701,0
0.7691782385898652,0.11535009514323906,1
0.37261457153252076,0.33198365118912593,1
0.3825865198776994,0.7395530188174699,1
0.6029331472715983,0.9299895194964435,1
0.4835161894948763,0.14171312895683252,1
0.23075515927316395,0.25444559764789676,1
0.09496310171436663,0.1939337142714922,0
0.8804610897230268,0.328398774065263,1
0.19222559788833632,0.7536540016316129,1
0.4459000311074313,0.8252616752056692,1
0.7250509400503016,0.4356555666009223,1
0.3208870907877046,0.7033318377581108,1
0.9057461847112264,0.9936668924026503,0
0.11150873783580434,0.05019932382283701,0
0.493077370567749,0.15497744183753498,1
0.852598530637379,0.8264477503609134,1
0.9334288066874392,0.18879352565332946,0
0.11442316468545383,0.9525331281835834,0
0.33888302852347635,0.8887171488668384,1
0.5738349503715685,0.1803889736441844,1
0.9300097473571123,0.9366864887702682,1
0.749845056212435,0.8778822072212967,1
0.18978194249318073,0.16262909870717168,1
0.731252375865007,0.3250089745619376,1
0.4081960564517398,0.9834543638785623,1
0.33844557885939514,0.3873837191552779,1
0.4171794589688906,0.33962706725095726,0
0.18586206770775004,0.512471224419992,1
0.48525099665171045,0.6106277753648478,1
0.25753819069710476,0.9820040622642283,0
0.27278284135869835,0.3319112343396578,1
0.274089764931281,0.1814989904786921,1
0.22152286778275057,0.7432323143553139,1
0.2604858592434255,0.6628165881441983,1
0.8772713667141606,0.20217643082243225,1
0.04234816275646359,0.706227108233714,1
0.47477537369112266,0.00043744966408119056,0
0.613529988850248,0.15665549140267795,1
0.6511233982868135,0.7441476796493622,1
0.277823194059461,0.26459405956072457,1
0.011211514478182194,0.932243751796076,0
0.6237666023074494,0.4584695345063086,0
0.44750078648678066,0.13410629152045878,1
0.030221555396086328,0.11692271107664458,0
0.8963260976114897,0.1566935997254651,0
0.2633875996169576,0.30859070099358943,1
0.7726835984609479,0.4429028338952469,0
0.5140436741123179,0.782762817005982,0
0.31328125917971195,0.6592528525084503,1
0.9725160123652388,0.6229663666444674,1
0.6892975707022928,0.9436996737232896,1
0.009840802759789304,0.2492743447652433,0
0.4831936152107984,0.2535047644067112,1
0.870686810869112,0.594847376269683,1
0.16712339090515085,0.4445538182950364,1
0.8571820249115965,0.7172038912387583,0
0.1639514272864682,0.38773579866985597,1
0.11392047075271629,0.5051395955985131,1
0.3628537647253153,0.49716784036586426,1
0.19905842384279632,0.31048534312773746,1
0.8178419972852999,0.4749847741215419,1
0.3646040625705403,0.3409239846937936,1
0.16551315000537464,0.8864852948517005,1
0.9462376427586365,0.7801939844061593,0
0.5665878972814362,0.9019967875918359,1
0.3322798504178784,0.34692028320716706,1
0.09805187401271047,0.4560992342681155,0
0.17529385125976701,0.8085645850787706,1
0.0017943321735571754,0.5753770999495764,0
0.6569470291291117,0.646987038034474,1
0.5810919015580285,0.2841351913680021,0
0.9444902143182653,0.05284481358381212,0
0.06098089183726389,0.8025193283346106,0
0.7102917012340816,0.6916688749062219,1
0.09254263671699103,0.2177137845278316,1
0.3804710420688945,0.5473325734712801,1
0.9736357680399137,0.030573914307436865,0
0.8112719360791482,0.10100654983008585,0
0.8571677207281663,0.6425481460255329,1
0.2759093569013799,0.3628097303969831,1
0.7346629592285785,0.508566120876263,1
0.15531275056084282,0.36514574120060805,1
0.11206651530790446,0.6220976829631709,1
0.7281928554774229,0.27129895858061454,1
0.23457916510970292,0.38776017277862884,1
0.11133036488263419,0.08275121454277598,0
0.6276887537109147,0.6213232901046627,1
0.8354172701180993,0.6833112610891979,1
0.6018589472406818,0.7698199654788803,1
0.0886333124193518,0.08732249359009904,0
0.45344241310536976,0.785071534935884,1
0.33808294885702567,0.9756287420055032,0
0.5912203395698314,0.9372298861561482,1
0.1114830212255395,0.26840452676099,0
